recid,idtruth
GECO018259,rec-009127
GECO018260,rec-009128
GECO018261,rec-009129
GECO018262,rec-009130
GECO018263,rec-009130
GECO018264,rec-009131
GECO018265,rec-009132
GECO018266,rec-009132
GECO018267,rec-009132
GECO018268,rec-009133
GECO018269,rec-009134
GECO018270,rec-009134
GECO018271,rec-009134
GECO018272,rec-009134
GECO018273,rec-009135
GECO018274,rec-009135
GECO018275,rec-009135
GECO018276,rec-009135
GECO018277,rec-009136
GECO018278,rec-009137
GECO018279,rec-009137
GECO018280,rec-009137
GECO018281,rec-009137
GECO018282,rec-009137
GECO018283,rec-009137
GECO018284,rec-009138
GECO018285,rec-009138
GECO018286,rec-009138
GECO018287,rec-009138
GECO018288,rec-009138
GECO018289,rec-009139
GECO018290,rec-009140
GECO018291,rec-009140
GECO018292,rec-009140
GECO018293,rec-009140
GECO018294,rec-009140
GECO018295,rec-009141
GECO018296,rec-009142
GECO018297,rec-009143
GECO018298,rec-009143
GECO018299,rec-009144
GECO018300,rec-009145
GECO018301,rec-009145
GECO018302,rec-009145
GECO018303,rec-009146
GECO018304,rec-009147
GECO018305,rec-009148
GECO018306,rec-009149
GECO018307,rec-009150
GECO018308,rec-009150
GECO018309,rec-009150
GECO018310,rec-009150
GECO018311,rec-009151
GECO018312,rec-009152
GECO018313,rec-009153
GECO018314,rec-009153
GECO018315,rec-009153
GECO018316,rec-009154
GECO018317,rec-009154
GECO018318,rec-009155
GECO018319,rec-009156
GECO018320,rec-009157
GECO018321,rec-009157
GECO018322,rec-009157
GECO018323,rec-009157
GECO018324,rec-009158
GECO018325,rec-009159
GECO018326,rec-009159
GECO018327,rec-009159
GECO018328,rec-009160
GECO018329,rec-009161
GECO018330,rec-009162
GECO018331,rec-009163
GECO018332,rec-009164
GECO018333,rec-009164
GECO018334,rec-009164
GECO018335,rec-009165
GECO018336,rec-009166
GECO018337,rec-009167
GECO018338,rec-009168
GECO018339,rec-009168
GECO018340,rec-009168
GECO018341,rec-009168
GECO018342,rec-009168
GECO018343,rec-009169
GECO018344,rec-009170
GECO018345,rec-009171
GECO018346,rec-009172
GECO018347,rec-009173
GECO018348,rec-009174
GECO018349,rec-009175
GECO018350,rec-009176
GECO018351,rec-009177
GECO018352,rec-009177
GECO018353,rec-009177
GECO018354,rec-009178
GECO018355,rec-009179
GECO018356,rec-009180
GECO018357,rec-009181
GECO018358,rec-009182
GECO018359,rec-009182
GECO018360,rec-009182
GECO018361,rec-009182
GECO018362,rec-009183
GECO018363,rec-009184
GECO018364,rec-009185
GECO018365,rec-009186
GECO018366,rec-009187
GECO018367,rec-009187
GECO018368,rec-009187
GECO018369,rec-009188
GECO018370,rec-009188
GECO018371,rec-009188
GECO018372,rec-009188
GECO018373,rec-009189
GECO018374,rec-009190
GECO018375,rec-009191
GECO018376,rec-009192
GECO018377,rec-009193
GECO018378,rec-009193
GECO018379,rec-009193
GECO018380,rec-009193
GECO018381,rec-009193
GECO018382,rec-009193
GECO018383,rec-009193
GECO018384,rec-009194
GECO018385,rec-009194
GECO018386,rec-009194
GECO018387,rec-009194
GECO018388,rec-009195
GECO018389,rec-009196
GECO018390,rec-009196
GECO018391,rec-009196
GECO018392,rec-009196
GECO018393,rec-009196
GECO018394,rec-009197
GECO018395,rec-009198
GECO018396,rec-009199
GECO018397,rec-009199
GECO018398,rec-009199
GECO018399,rec-009199
GECO018400,rec-009199
GECO018401,rec-009200
GECO018402,rec-009201
GECO018403,rec-009202
GECO018404,rec-009203
GECO018405,rec-009204
GECO018406,rec-009205
GECO018407,rec-009206
GECO018408,rec-009207
GECO018409,rec-009208
GECO018410,rec-009208
GECO018411,rec-009208
GECO018412,rec-009208
GECO018413,rec-009208
GECO018414,rec-009209
GECO018415,rec-009209
GECO018416,rec-009209
GECO018417,rec-009210
GECO018418,rec-009211
GECO018419,rec-009211
GECO018420,rec-009211
GECO018421,rec-009211
GECO018422,rec-009211
GECO018423,rec-009212
GECO018424,rec-009213
GECO018425,rec-009214
GECO018426,rec-009215
GECO018427,rec-009216
GECO018428,rec-009217
GECO018429,rec-009217
GECO018430,rec-009217
GECO018431,rec-009217
GECO018432,rec-009217
GECO018433,rec-009218
GECO018434,rec-009218
GECO018435,rec-009218
GECO018436,rec-009219
GECO018437,rec-009220
GECO018438,rec-009221
GECO018439,rec-009222
GECO018440,rec-009223
GECO018441,rec-009224
GECO018442,rec-009224
GECO018443,rec-009224
GECO018444,rec-009224
GECO018445,rec-009225
GECO018446,rec-009226
GECO018447,rec-009227
GECO018448,rec-009228
GECO018449,rec-009228
GECO018450,rec-009228
GECO018451,rec-009228
GECO018452,rec-009228
GECO018453,rec-009228
GECO018454,rec-009229
GECO018455,rec-009230
GECO018456,rec-009231
GECO018457,rec-009231
GECO018458,rec-009232
GECO018459,rec-009232
GECO018460,rec-009232
GECO018461,rec-009233
GECO018462,rec-009233
GECO018463,rec-009233
GECO018464,rec-009233
GECO018465,rec-009234
GECO018466,rec-009234
GECO018467,rec-009234
GECO018468,rec-009234
GECO018469,rec-009234
GECO018470,rec-009234
GECO018471,rec-009235
GECO018472,rec-009236
GECO018473,rec-009237
GECO018474,rec-009238
GECO018475,rec-009239
GECO018476,rec-009240
GECO018477,rec-009241
GECO018478,rec-009241
GECO018479,rec-009241
GECO018480,rec-009241
GECO018481,rec-009241
GECO018482,rec-009242
GECO018483,rec-009243
GECO018484,rec-009243
GECO018485,rec-009243
GECO018486,rec-009243
GECO018487,rec-009244
GECO018488,rec-009245
GECO018489,rec-009245
GECO018490,rec-009245
GECO018491,rec-009245
GECO018492,rec-009246
GECO018493,rec-009246
GECO018494,rec-009246
GECO018495,rec-009246
GECO018496,rec-009247
GECO018497,rec-009247
GECO018498,rec-009247
GECO018499,rec-009248
GECO018500,rec-009249
GECO018501,rec-009250
GECO018502,rec-009251
GECO018503,rec-009252
GECO018504,rec-009253
GECO018505,rec-009254
GECO018506,rec-009254
GECO018507,rec-009254
GECO018508,rec-009254
GECO018509,rec-009255
GECO018510,rec-009256
GECO018511,rec-009257
GECO018512,rec-009258
GECO018513,rec-009259
GECO018514,rec-009260
GECO018515,rec-009261
GECO018516,rec-009262
GECO018517,rec-009263
GECO018518,rec-009264
GECO018519,rec-009264
GECO018520,rec-009264
GECO018521,rec-009264
GECO018522,rec-009264
GECO018523,rec-009265
GECO018524,rec-009266
GECO018525,rec-009267
GECO018526,rec-009268
GECO018527,rec-009268
GECO018528,rec-009268
GECO018529,rec-009269
GECO018530,rec-009270
GECO018531,rec-009270
GECO018532,rec-009270
GECO018533,rec-009271
GECO018534,rec-009272
GECO018535,rec-009272
GECO018536,rec-009272
GECO018537,rec-009273
GECO018538,rec-009274
GECO018539,rec-009275
GECO018540,rec-009276
GECO018541,rec-009276
GECO018542,rec-009276
GECO018543,rec-009277
GECO018544,rec-009278
GECO018545,rec-009279
GECO018546,rec-009280
GECO018547,rec-009280
GECO018548,rec-009280
GECO018549,rec-009280
GECO018550,rec-009280
GECO018551,rec-009281
GECO018552,rec-009281
GECO018553,rec-009281
GECO018554,rec-009281
GECO018555,rec-009282
GECO018556,rec-009283
GECO018557,rec-009284
GECO018558,rec-009285
GECO018559,rec-009286
GECO018560,rec-009287
GECO018561,rec-009288
GECO018562,rec-009288
GECO018563,rec-009289
GECO018564,rec-009289
GECO018565,rec-009289
GECO018566,rec-009289
GECO018567,rec-009289
GECO018568,rec-009290
GECO018569,rec-009290
GECO018570,rec-009290
GECO018571,rec-009290
GECO018572,rec-009291
GECO018573,rec-009292
GECO018574,rec-009293
GECO018575,rec-009294
GECO018576,rec-009294
GECO018577,rec-009294
GECO018578,rec-009295
GECO018579,rec-009296
GECO018580,rec-009297
GECO018581,rec-009298
GECO018582,rec-009299
GECO018583,rec-009300
GECO018584,rec-009301
GECO018585,rec-009301
GECO018586,rec-009301
GECO018587,rec-009302
GECO018588,rec-009303
GECO018589,rec-009304
GECO018590,rec-009304
GECO018591,rec-009304
GECO018592,rec-009305
GECO018593,rec-009306
GECO018594,rec-009306
GECO018595,rec-009306
GECO018596,rec-009306
GECO018597,rec-009307
GECO018598,rec-009308
GECO018599,rec-009309
GECO018600,rec-009310
GECO018601,rec-009311
GECO018602,rec-009311
GECO018603,rec-009311
GECO018604,rec-009311
GECO018605,rec-009311
GECO018606,rec-009311
GECO018607,rec-009312
GECO018608,rec-009313
GECO018609,rec-009313
GECO018610,rec-009314
GECO018611,rec-009315
GECO018612,rec-009315
GECO018613,rec-009315
GECO018614,rec-009315
GECO018615,rec-009315
GECO018616,rec-009316
GECO018617,rec-009317
GECO018618,rec-009318
GECO018619,rec-009318
GECO018620,rec-009319
GECO018621,rec-009320
GECO018622,rec-009321
GECO018623,rec-009322
GECO018624,rec-009322
GECO018625,rec-009322
GECO018626,rec-009322
GECO018627,rec-009323
GECO018628,rec-009324
GECO018629,rec-009325
GECO018630,rec-009326
GECO018631,rec-009327
GECO018632,rec-009328
GECO018633,rec-009329
GECO018634,rec-009330
GECO018635,rec-009331
GECO018636,rec-009331
GECO018637,rec-009331
GECO018638,rec-009332
GECO018639,rec-009333
GECO018640,rec-009334
GECO018641,rec-009334
GECO018642,rec-009334
GECO018643,rec-009334
GECO018644,rec-009334
GECO018645,rec-009335
GECO018646,rec-009336
GECO018647,rec-009336
GECO018648,rec-009336
GECO018649,rec-009337
GECO018650,rec-009338
GECO018651,rec-009339
GECO018652,rec-009340
GECO018653,rec-009340
GECO018654,rec-009340
GECO018655,rec-009341
GECO018656,rec-009342
GECO018657,rec-009342
GECO018658,rec-009342
GECO018659,rec-009342
GECO018660,rec-009342
GECO018661,rec-009343
GECO018662,rec-009343
GECO018663,rec-009343
GECO018664,rec-009343
GECO018665,rec-009343
GECO018666,rec-009344
GECO018667,rec-009344
GECO018668,rec-009344
GECO018669,rec-009345
GECO018670,rec-009346
GECO018671,rec-009347
GECO018672,rec-009348
GECO018673,rec-009349
GECO018674,rec-009350
GECO018675,rec-009351
GECO018676,rec-009352
GECO018677,rec-009352
GECO018678,rec-009352
GECO018679,rec-009353
GECO018680,rec-009353
GECO018681,rec-009353
GECO018682,rec-009354
GECO018683,rec-009354
GECO018684,rec-009354
GECO018685,rec-009354
GECO018686,rec-009355
GECO018687,rec-009356
GECO018688,rec-009357
GECO018689,rec-009358
GECO018690,rec-009358
GECO018691,rec-009358
GECO018692,rec-009358
GECO018693,rec-009358
GECO018694,rec-009359
GECO018695,rec-009360
GECO018696,rec-009360
GECO018697,rec-009360
GECO018698,rec-009360
GECO018699,rec-009361
GECO018700,rec-009362
GECO018701,rec-009363
GECO018702,rec-009363
GECO018703,rec-009364
GECO018704,rec-009364
GECO018705,rec-009364
GECO018706,rec-009364
GECO018707,rec-009364
GECO018708,rec-009365
GECO018709,rec-009366
GECO018710,rec-009367
GECO018711,rec-009367
GECO018712,rec-009367
GECO018713,rec-009368
GECO018714,rec-009369
GECO018715,rec-009370
GECO018716,rec-009371
GECO018717,rec-009372
GECO018718,rec-009373
GECO018719,rec-009374
GECO018720,rec-009374
GECO018721,rec-009374
GECO018722,rec-009374
GECO018723,rec-009374
GECO018724,rec-009374
GECO018725,rec-009375
GECO018726,rec-009376
GECO018727,rec-009377
GECO018728,rec-009378
GECO018729,rec-009378
GECO018730,rec-009378
GECO018731,rec-009378
GECO018732,rec-009379
GECO018733,rec-009380
GECO018734,rec-009381
GECO018735,rec-009382
GECO018736,rec-009382
GECO018737,rec-009382
GECO018738,rec-009382
GECO018739,rec-009382
GECO018740,rec-009382
GECO018741,rec-009383
GECO018742,rec-009383
GECO018743,rec-009384
GECO018744,rec-009385
GECO018745,rec-009386
GECO018746,rec-009386
GECO018747,rec-009386
GECO018748,rec-009386
GECO018749,rec-009386
GECO018750,rec-009387
GECO018751,rec-009388
GECO018752,rec-009388
GECO018753,rec-009388
GECO018754,rec-009388
GECO018755,rec-009389
GECO018756,rec-009390
GECO018757,rec-009391
GECO018758,rec-009391
GECO018759,rec-009392
GECO018760,rec-009393
GECO018761,rec-009394
GECO018762,rec-009395
GECO018763,rec-009395
GECO018764,rec-009395
GECO018765,rec-009395
GECO018766,rec-009395
GECO018767,rec-009395
GECO018768,rec-009396
GECO018769,rec-009396
GECO018770,rec-009396
GECO018771,rec-009397
GECO018772,rec-009397
GECO018773,rec-009397
GECO018774,rec-009397
GECO018775,rec-009397
GECO018776,rec-009398
GECO018777,rec-009399
GECO018778,rec-009400
GECO018779,rec-009400
GECO018780,rec-009400
GECO018781,rec-009400
GECO018782,rec-009400
GECO018783,rec-009400
GECO018784,rec-009400
GECO018785,rec-009401
GECO018786,rec-009402
GECO018787,rec-009403
GECO018788,rec-009404
GECO018789,rec-009404
GECO018790,rec-009404
GECO018791,rec-009404
GECO018792,rec-009404
GECO018793,rec-009405
GECO018794,rec-009406
GECO018795,rec-009407
GECO018796,rec-009407
GECO018797,rec-009407
GECO018798,rec-009408
GECO018799,rec-009409
GECO018800,rec-009410
GECO018801,rec-009411
GECO018802,rec-009411
GECO018803,rec-009411
GECO018804,rec-009412
GECO018805,rec-009413
GECO018806,rec-009413
GECO018807,rec-009413
GECO018808,rec-009414
GECO018809,rec-009415
GECO018810,rec-009416
GECO018811,rec-009416
GECO018812,rec-009416
GECO018813,rec-009416
GECO018814,rec-009416
GECO018815,rec-009417
GECO018816,rec-009417
GECO018817,rec-009417
GECO018818,rec-009418
GECO018819,rec-009418
GECO018820,rec-009418
GECO018821,rec-009418
GECO018822,rec-009419
GECO018823,rec-009420
GECO018824,rec-009421
GECO018825,rec-009422
GECO018826,rec-009423
GECO018827,rec-009423
GECO018828,rec-009423
GECO018829,rec-009423
GECO018830,rec-009423
GECO018831,rec-009424
GECO018832,rec-009425
GECO018833,rec-009426
GECO018834,rec-009427
GECO018835,rec-009428
GECO018836,rec-009428
GECO018837,rec-009428
GECO018838,rec-009428
GECO018839,rec-009428
GECO018840,rec-009429
GECO018841,rec-009429
GECO018842,rec-009429
GECO018843,rec-009430
GECO018844,rec-009430
GECO018845,rec-009430
GECO018846,rec-009430
GECO018847,rec-009430
GECO018848,rec-009430
GECO018849,rec-009431
GECO018850,rec-009432
GECO018851,rec-009432
GECO018852,rec-009432
GECO018853,rec-009432
GECO018854,rec-009433
GECO018855,rec-009434
GECO018856,rec-009434
GECO018857,rec-009434
GECO018858,rec-009435
GECO018859,rec-009436
GECO018860,rec-009436
GECO018861,rec-009436
GECO018862,rec-009436
GECO018863,rec-009437
GECO018864,rec-009438
GECO018865,rec-009439
GECO018866,rec-009440
GECO018867,rec-009441
GECO018868,rec-009441
GECO018869,rec-009441
GECO018870,rec-009442
GECO018871,rec-009442
GECO018872,rec-009442
GECO018873,rec-009442
GECO018874,rec-009443
GECO018875,rec-009443
GECO018876,rec-009444
GECO018877,rec-009444
GECO018878,rec-009444
GECO018879,rec-009444
GECO018880,rec-009444
GECO018881,rec-009445
GECO018882,rec-009445
GECO018883,rec-009445
GECO018884,rec-009445
GECO018885,rec-009445
GECO018886,rec-009445
GECO018887,rec-009446
GECO018888,rec-009447
GECO018889,rec-009448
GECO018890,rec-009449
GECO018891,rec-009449
GECO018892,rec-009449
GECO018893,rec-009449
GECO018894,rec-009449
GECO018895,rec-009450
GECO018896,rec-009451
GECO018897,rec-009452
GECO018898,rec-009453
GECO018899,rec-009454
GECO018900,rec-009455
GECO018901,rec-009456
GECO018902,rec-009456
GECO018903,rec-009456
GECO018904,rec-009457
GECO018905,rec-009458
GECO018906,rec-009459
GECO018907,rec-009459
GECO018908,rec-009459
GECO018909,rec-009459
GECO018910,rec-009459
GECO018911,rec-009460
GECO018912,rec-009461
GECO018913,rec-009462
GECO018914,rec-009463
GECO018915,rec-009463
GECO018916,rec-009463
GECO018917,rec-009463
GECO018918,rec-009463
GECO018919,rec-009464
GECO018920,rec-009464
GECO018921,rec-009464
GECO018922,rec-009464
GECO018923,rec-009464
GECO018924,rec-009465
GECO018925,rec-009466
GECO018926,rec-009467
GECO018927,rec-009468
GECO018928,rec-009469
GECO018929,rec-009469
GECO018930,rec-009469
GECO018931,rec-009470
GECO018932,rec-009471
GECO018933,rec-009472
GECO018934,rec-009473
GECO018935,rec-009473
GECO018936,rec-009474
GECO018937,rec-009474
GECO018938,rec-009474
GECO018939,rec-009475
GECO018940,rec-009475
GECO018941,rec-009475
GECO018942,rec-009476
GECO018943,rec-009477
GECO018944,rec-009477
GECO018945,rec-009477
GECO018946,rec-009477
GECO018947,rec-009477
GECO018948,rec-009477
GECO018949,rec-009478
GECO018950,rec-009479
GECO018951,rec-009480
GECO018952,rec-009481
GECO018953,rec-009482
GECO018954,rec-009482
GECO018955,rec-009483
GECO018956,rec-009484
GECO018957,rec-009485
GECO018958,rec-009486
GECO018959,rec-009487
GECO018960,rec-009487
GECO018961,rec-009487
GECO018962,rec-009487
GECO018963,rec-009487
GECO018964,rec-009487
GECO018965,rec-009487
GECO018966,rec-009488
GECO018967,rec-009489
GECO018968,rec-009490
GECO018969,rec-009491
GECO018970,rec-009492
GECO018971,rec-009492
GECO018972,rec-009492
GECO018973,rec-009492
GECO018974,rec-009492
GECO018975,rec-009492
GECO018976,rec-009492
GECO018977,rec-009492
GECO018978,rec-009492
GECO018979,rec-009492
GECO018980,rec-009493
GECO018981,rec-009493
GECO018982,rec-009493
GECO018983,rec-009493
GECO018984,rec-009494
GECO018985,rec-009495
GECO018986,rec-009496
GECO018987,rec-009497
GECO018988,rec-009498
GECO018989,rec-009499
GECO018990,rec-009500
GECO018991,rec-009501
GECO018992,rec-009502
GECO018993,rec-009503
GECO018994,rec-009504
GECO018995,rec-009505
GECO018996,rec-009506
GECO018997,rec-009506
GECO018998,rec-009506
GECO018999,rec-009506
GECO019000,rec-009506
GECO019001,rec-009507
GECO019002,rec-009508
GECO019003,rec-009509
GECO019004,rec-009510
GECO019005,rec-009510
GECO019006,rec-009510
GECO019007,rec-009510
GECO019008,rec-009511
GECO019009,rec-009511
GECO019010,rec-009511
GECO019011,rec-009511
GECO019012,rec-009512
GECO019013,rec-009513
GECO019014,rec-009514
GECO019015,rec-009515
GECO019016,rec-009516
GECO019017,rec-009517
GECO019018,rec-009518
GECO019019,rec-009518
GECO019020,rec-009518
GECO019021,rec-009519
GECO019022,rec-009520
GECO019023,rec-009521
GECO019024,rec-009521
GECO019025,rec-009521
GECO019026,rec-009521
GECO019027,rec-009521
GECO019028,rec-009521
GECO019029,rec-009521
GECO019030,rec-009521
GECO019031,rec-009521
GECO019032,rec-009522
GECO019033,rec-009523
GECO019034,rec-009524
GECO019035,rec-009525
GECO019036,rec-009525
GECO019037,rec-009526
GECO019038,rec-009526
GECO019039,rec-009527
GECO019040,rec-009528
GECO019041,rec-009528
GECO019042,rec-009528
GECO019043,rec-009529
GECO019044,rec-009529
GECO019045,rec-009529
GECO019046,rec-009529
GECO019047,rec-009530
GECO019048,rec-009531
GECO019049,rec-009532
GECO019050,rec-009533
GECO019051,rec-009533
GECO019052,rec-009534
GECO019053,rec-009534
GECO019054,rec-009534
GECO019055,rec-009534
GECO019056,rec-009535
GECO019057,rec-009536
GECO019058,rec-009537
GECO019059,rec-009538
GECO019060,rec-009539
GECO019061,rec-009540
GECO019062,rec-009540
GECO019063,rec-009540
GECO019064,rec-009541
GECO019065,rec-009542
GECO019066,rec-009542
GECO019067,rec-009542
GECO019068,rec-009542
GECO019069,rec-009543
GECO019070,rec-009544
GECO019071,rec-009545
GECO019072,rec-009545
GECO019073,rec-009545
GECO019074,rec-009545
GECO019075,rec-009545
GECO019076,rec-009546
GECO019077,rec-009546
GECO019078,rec-009546
GECO019079,rec-009547
GECO019080,rec-009547
GECO019081,rec-009548
GECO019082,rec-009549
GECO019083,rec-009550
GECO019084,rec-009551
GECO019085,rec-009552
GECO019086,rec-009552
GECO019087,rec-009552
GECO019088,rec-009552
GECO019089,rec-009552
GECO019090,rec-009553
GECO019091,rec-009553
GECO019092,rec-009553
GECO019093,rec-009554
GECO019094,rec-009554
GECO019095,rec-009555
GECO019096,rec-009556
GECO019097,rec-009556
GECO019098,rec-009556
GECO019099,rec-009556
GECO019100,rec-009557
GECO019101,rec-009557
GECO019102,rec-009557
GECO019103,rec-009557
GECO019104,rec-009558
GECO019105,rec-009558
GECO019106,rec-009559
GECO019107,rec-009560
GECO019108,rec-009561
GECO019109,rec-009562
GECO019110,rec-009562
GECO019111,rec-009562
GECO019112,rec-009562
GECO019113,rec-009562
GECO019114,rec-009563
GECO019115,rec-009564
GECO019116,rec-009564
GECO019117,rec-009564
GECO019118,rec-009564
GECO019119,rec-009565
GECO019120,rec-009566
GECO019121,rec-009566
GECO019122,rec-009566
GECO019123,rec-009566
GECO019124,rec-009567
GECO019125,rec-009568
GECO019126,rec-009568
GECO019127,rec-009568
GECO019128,rec-009568
GECO019129,rec-009568
GECO019130,rec-009568
GECO019131,rec-009569
GECO019132,rec-009570
GECO019133,rec-009571
GECO019134,rec-009572
GECO019135,rec-009573
GECO019136,rec-009573
GECO019137,rec-009573
GECO019138,rec-009573
